SolomonPotvinBengio/rc_201.1.txt |   sequence | open (improved init) |     455.43 |       0.00 | 14 18 13 9 5 4 8 6 7 16 19 17 11 1 12 3 10 2 15 | seed: -1888680177628538559 | 74
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     770.30 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 2 24 7 11 3 4 14 20 22 15 | seed: 7851459932513861342 | 1
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     751.01 |       0.00 | 21 13 23 10 9 12 8 6 5 16 19 25 17 18 1 24 2 7 11 3 4 14 20 22 15 | seed: -8301633443409530500 | 44
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     752.62 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 18 1 2 24 7 11 3 4 14 20 22 15 | seed: 8803098122689238963 | 40
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     752.62 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 18 1 2 24 7 11 3 4 14 20 22 15 | seed: 8043279211287215955 | 34
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     772.42 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 24 2 7 11 3 4 14 20 22 15 | seed: -8206861184396832341 | 20
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     736.83 |       0.00 | 21 23 13 9 10 12 5 6 8 16 19 25 17 18 1 24 2 7 11 4 3 14 20 22 15 | seed: 8050884614554493855 | 6
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     738.63 |       0.00 | 13 21 23 9 10 12 6 5 8 16 19 25 17 18 1 2 24 7 11 4 3 14 20 22 15 | seed: -3717311000920949459 | 30
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     758.65 |       0.00 | 13 21 23 9 10 6 5 12 8 16 19 25 17 18 1 24 2 7 11 3 4 14 20 22 15 | seed: 417497102495452611 | 14
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     723.98 |       0.00 | 13 21 23 9 10 12 5 6 8 16 19 25 17 18 1 24 2 7 11 4 3 14 20 22 15 | seed: 852516914901170410 | 39
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     733.60 |       0.00 | 13 21 23 9 10 12 5 6 8 16 19 25 17 1 18 24 2 7 11 3 4 14 20 22 15 | seed: 4514528744737490272 | 41
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     743.06 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 24 2 7 11 3 4 14 20 22 15 | seed: 5667970546565700947 | 24
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     751.52 |       0.00 | 13 21 23 9 10 12 8 6 5 16 19 25 17 1 18 24 2 7 11 3 4 14 20 15 22 | seed: 2110969789480892698 | 10
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     743.06 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 24 2 7 11 3 4 14 20 22 15 | seed: -1514127980400763480 | 50
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     773.88 |       0.00 | 21 13 23 9 10 12 8 6 5 16 19 25 17 1 18 2 24 7 11 4 3 14 20 22 15 | seed: 4690800031383606558 | 27
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     772.42 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 24 2 7 11 3 4 14 20 22 15 | seed: -3317293209555658880 | 17
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     742.32 |       0.00 | 21 13 9 23 10 12 6 5 8 16 19 25 18 17 1 24 2 11 7 4 3 14 20 22 15 | seed: -7131854112002368261 | 35
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     759.92 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 24 2 11 7 4 3 14 20 22 15 | seed: 2393063215065366647 | 31
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     744.42 |       0.00 | 21 13 23 10 9 12 5 6 8 16 19 25 17 18 1 2 24 7 11 3 4 14 20 22 15 | seed: -5562012792107635971 | 54
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     783.12 |       0.00 | 21 13 23 9 10 12 8 5 6 16 19 25 18 17 1 2 24 7 11 14 3 4 20 22 15 | seed: -2676416720520824266 | 16
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     752.62 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 18 1 2 24 7 11 3 4 14 20 22 15 | seed: -7585934508599903805 | 25
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     787.34 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 2 24 7 11 14 3 4 20 15 22 | seed: -402720254545355126 | 29
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     738.16 |       0.00 | 21 13 9 23 10 12 5 6 8 16 19 25 17 18 1 24 2 7 11 3 4 14 20 22 15 | seed: -2996663400265648766 | 21
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     778.77 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 2 24 11 7 3 4 14 20 22 15 | seed: -4047802827212039062 | 49
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     751.88 |       0.00 | 13 21 23 9 10 12 8 6 5 16 19 25 17 1 18 24 2 7 11 14 3 4 20 22 15 | seed: 2773332453701632785 | 23
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     743.18 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 24 2 11 7 3 4 14 20 22 15 | seed: 6997164219004892055 | 91
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     760.94 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 1 17 18 2 24 7 11 4 3 14 20 22 15 | seed: -5829378053638888616 | 67
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     743.06 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 24 2 7 11 3 4 14 20 22 15 | seed: -7023660353631871310 | 81
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     733.60 |       0.00 | 13 21 23 9 10 12 5 6 8 16 19 25 17 1 18 24 2 7 11 3 4 14 20 22 15 | seed: 3001746612453662731 | 57
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     780.50 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 2 24 7 11 3 4 14 20 22 15 | seed: 4422352845286811782 | 64
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     731.97 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 24 2 7 11 4 3 14 20 22 15 | seed: -4172709713974305571 | 71
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     738.67 |       0.00 | 13 21 23 9 10 12 5 6 8 16 19 25 17 18 1 24 2 7 11 14 3 4 20 22 15 | seed: -1810617199044804178 | 62
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     757.74 |       0.00 | 21 13 23 9 10 12 8 6 5 16 19 25 17 1 18 24 2 7 11 3 4 14 20 22 15 | seed: 6848864199161014461 | 92
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     742.75 |       0.00 | 21 13 23 10 9 12 5 6 8 16 19 25 17 1 18 24 2 11 7 14 3 4 20 22 15 | seed: 6551527747606799741 | 70
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     755.74 |       0.00 | 21 13 23 9 10 8 6 5 12 16 19 25 17 18 1 24 2 7 11 3 4 14 20 22 15 | seed: 8426203918779928255 | 93
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     760.98 |       0.00 | 21 13 23 9 10 12 8 6 5 16 19 25 17 1 18 24 2 7 11 3 4 14 20 15 22 | seed: 4167276959893315144 | 69
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     751.88 |       0.00 | 13 21 23 9 10 12 8 6 5 16 19 25 17 1 18 24 2 7 11 14 3 4 20 22 15 | seed: -2182802587939114393 | 77
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     780.50 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 2 24 7 11 3 4 14 20 22 15 | seed: 3537420357651538984 | 56
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     746.66 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 24 2 7 11 14 3 4 20 22 15 | seed: -5268513903726489242 | 87
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     778.77 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 2 24 11 7 3 4 14 20 22 15 | seed: 6541938484996342217 | 66
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     780.30 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 24 2 11 7 14 3 4 20 22 15 | seed: 1320691341264931667 | 86
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     748.40 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 1 17 18 24 2 7 11 14 3 4 20 22 15 | seed: -2409646718267084916 | 60
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     769.41 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 2 24 7 11 4 3 14 20 22 15 | seed: -2682580343718371032 | 63
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     748.39 |       0.00 | 13 21 23 9 10 12 8 6 5 16 19 25 17 1 18 24 2 11 7 3 4 14 20 22 15 | seed: 7184980901035386490 | 82
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     769.43 |       0.00 | 21 13 23 9 10 12 8 5 6 16 19 25 17 18 1 2 24 7 11 3 4 14 20 22 15 | seed: -8287253860404674975 | 97
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     765.62 |       0.00 | 21 13 23 9 10 12 8 6 5 16 19 25 17 1 18 24 2 11 7 14 3 4 20 22 15 | seed: -177767813491267097 | 75
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     743.06 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 24 2 7 11 3 4 14 20 22 15 | seed: -1117476618712325467 | 90
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     746.45 |       0.00 | 21 23 13 9 10 12 5 6 8 16 19 25 17 1 18 24 2 7 11 3 4 14 20 22 15 | seed: 951060696168381955 | 59
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     746.31 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 24 2 7 11 3 4 14 20 15 22 | seed: 4186617115295372324 | 61
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     759.21 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 2 24 7 11 4 3 14 20 22 15 | seed: 7111273137201421772 | 65
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     743.06 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 24 2 7 11 3 4 14 20 22 15 | seed: -7234659057736210736 | 94
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     773.90 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 2 24 7 11 14 3 4 20 22 15 | seed: 2798198479185351409 | 89
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     780.50 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 2 24 7 11 3 4 14 20 22 15 | seed: -9218131357517124045 | 80
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     735.34 |       0.00 | 13 21 23 9 10 12 5 6 8 16 19 25 1 17 18 24 2 7 11 3 4 14 20 22 15 | seed: 6374460314259676267 | 85
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     757.74 |       0.00 | 21 13 23 9 10 12 8 6 5 16 19 25 17 1 18 24 2 7 11 3 4 14 20 22 15 | seed: -6518621712690634521 | 68
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     757.74 |       0.00 | 21 13 23 9 10 12 8 6 5 16 19 25 17 1 18 24 2 7 11 3 4 14 20 22 15 | seed: 5226070657947335404 | 76
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     761.33 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 24 2 7 11 4 3 14 20 22 15 | seed: 831245061108752715 | 78
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     769.41 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 2 24 7 11 4 3 14 20 22 15 | seed: -5596251397027840581 | 95
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     787.34 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 2 24 7 11 14 3 4 20 15 22 | seed: 3966055452594796359 | 74
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     741.53 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 18 1 2 24 7 11 4 3 14 20 22 15 | seed: -6641952769780816103 | 72
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     744.80 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 1 17 18 24 2 7 11 3 4 14 20 22 15 | seed: -4858975005069884077 | 79
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     776.02 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 24 2 7 11 14 3 4 20 22 15 | seed: -2853873039454007568 | 58
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     762.96 |       0.00 | 13 21 23 9 10 12 5 6 8 19 16 25 17 18 1 24 2 7 11 3 4 14 20 22 15 | seed: 6410170183996909331 | 83
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     744.54 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 18 1 24 2 7 11 3 4 14 20 22 15 | seed: 1342843604162424639 | 73
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     743.06 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 24 2 7 11 3 4 14 20 22 15 | seed: -3823030801241287697 | 99
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     743.76 |       0.00 | 13 21 23 9 10 12 6 5 8 16 19 25 17 1 18 24 2 7 11 14 3 4 20 22 15 | seed: -3076721072047179707 | 98
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     746.66 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 24 2 7 11 14 3 4 20 22 15 | seed: -3658201639659387759 | 96
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     772.42 |       0.00 | 21 13 23 9 10 12 5 6 8 19 16 25 17 18 1 24 2 7 11 3 4 14 20 22 15 | seed: -1688282290741104825 | 88
SolomonPotvinBengio/rc_201.2.txt |   sequence | open (improved init) |     770.30 |       0.00 | 21 13 23 9 10 12 5 6 8 16 19 25 17 1 18 2 24 7 11 3 4 14 20 22 15 | seed: -2271418667783322630 | 84
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     824.29 |       0.00 | 15 12 14 5 17 2 27 30 22 9 10 24 7 28 19 25 26 8 6 18 3 29 20 13 11 16 4 1 21 23 31 | seed: -867037285159304042 | 20
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     818.48 |       0.00 | 15 12 14 5 17 2 30 27 22 9 10 24 7 28 19 25 26 6 8 3 18 29 20 13 11 16 4 1 21 31 23 | seed: -6567508005112102340 | 6
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     830.00 |       0.00 | 15 12 14 5 17 2 27 30 22 9 10 24 7 28 19 25 26 8 6 3 18 29 20 13 11 16 4 1 21 23 31 | seed: -3354595385170729828 | 26
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     797.82 |       0.00 | 15 12 14 5 17 2 30 22 27 9 10 24 7 28 19 25 26 6 8 3 18 29 20 13 11 16 1 4 21 31 23 | seed: -3480566225576702237 | 31
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     837.21 |       0.00 | 15 12 14 5 17 2 27 30 22 9 10 24 7 28 19 25 26 6 8 3 18 29 20 13 11 16 4 21 1 23 31 | seed: 1284816343807658083 | 32
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     824.11 |       0.00 | 15 12 14 5 17 2 27 30 22 28 9 10 24 26 7 25 19 6 8 3 18 29 20 13 11 16 4 1 21 23 31 | seed: 3529287595065702178 | 16
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     849.99 |       0.00 | 15 12 14 5 17 2 30 27 22 9 10 24 7 28 19 25 26 6 8 3 18 29 13 16 11 20 1 4 21 31 23 | seed: -6332158910365425940 | 24
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     822.67 |       0.00 | 15 12 14 5 17 2 27 30 22 9 10 24 7 28 19 25 26 6 8 3 18 29 20 13 11 16 4 1 21 31 23 | seed: 1148619773923699578 | 25
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     869.12 |       0.00 | 15 12 14 5 17 2 30 27 22 10 9 28 7 26 24 25 19 6 8 3 18 29 13 16 11 20 4 1 21 23 31 | seed: -5798554822485585477 | 30
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     848.70 |       0.00 | 15 12 14 5 17 2 27 30 22 9 10 24 7 28 19 25 26 6 8 18 3 13 29 20 11 16 4 1 21 23 31 | seed: 602594523271534630 | 29
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     814.35 |       0.00 | 15 12 14 5 17 2 30 22 27 10 9 28 7 26 24 25 19 6 8 18 3 29 20 13 11 16 4 1 21 23 31 | seed: 4938344908066156710 | 15
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     826.73 |       0.00 | 15 12 14 5 17 2 27 30 22 9 10 24 7 28 19 25 26 6 8 3 18 29 20 13 11 16 4 1 21 23 31 | seed: 8197635631998834931 | 11
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     849.55 |       0.00 | 15 12 14 5 17 2 27 30 22 28 10 9 24 7 19 25 26 8 6 3 18 29 20 13 11 16 4 21 1 31 23 | seed: 5220927511237355936 | 19
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     855.13 |       0.00 | 15 12 14 5 17 2 27 30 22 10 9 28 7 24 26 25 19 8 6 3 18 29 20 13 11 16 4 1 21 23 31 | seed: -1186804648389556922 | 22
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     815.23 |       0.00 | 15 14 12 5 17 2 22 27 30 9 10 24 7 28 19 25 26 8 6 18 3 29 20 13 11 16 4 1 21 23 31 | seed: 7069459082254155444 | 0
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     861.69 |       0.00 | 15 12 14 5 17 2 27 30 22 10 9 28 7 26 24 25 19 6 8 3 18 29 13 16 11 20 1 4 21 31 23 | seed: 5198731838499212966 | 27
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     843.09 |       0.00 | 15 12 14 5 17 2 27 30 22 9 10 28 7 24 25 19 26 8 6 18 3 29 20 13 11 16 4 1 21 23 31 | seed: -3065713130561562148 | 28
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     851.26 |       0.00 | 15 12 14 5 17 2 22 27 30 9 10 24 7 28 19 25 26 6 8 3 18 16 13 20 29 11 4 1 21 23 31 | seed: 7226587827801626686 | 18
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     851.26 |       0.00 | 15 12 14 5 17 2 22 27 30 9 10 24 7 28 19 25 26 6 8 3 18 16 13 20 29 11 4 1 21 23 31 | seed: 3799423202955089185 | 7
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     863.72 |       0.00 | 12 14 15 5 17 2 22 30 27 28 9 10 24 7 6 8 26 25 19 3 18 16 13 20 29 11 4 1 21 23 31 | seed: 6301100431471033213 | 4
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     882.01 |       0.00 | 15 12 14 5 17 2 30 22 27 9 10 24 7 28 19 6 8 26 25 3 18 16 13 20 29 11 4 1 21 23 31 | seed: -1130056159712410557 | 8
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     860.20 |       0.00 | 15 12 14 5 17 2 27 30 22 10 9 28 7 26 24 25 19 6 8 18 3 29 13 16 11 20 1 4 21 23 31 | seed: 1345532905264360050 | 33
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     855.56 |       0.00 | 15 12 14 5 17 2 27 30 22 28 9 10 24 26 7 25 19 6 8 3 18 13 20 29 11 16 4 1 21 23 31 | seed: 8294115691230683250 | 9
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     848.62 |       0.00 | 15 12 14 5 17 2 27 30 22 10 9 28 7 24 25 19 26 8 6 3 18 29 20 13 11 16 4 1 21 23 31 | seed: 3281489877396037757 | 3
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     841.19 |       0.00 | 15 12 14 5 17 2 30 27 22 28 9 10 24 7 6 8 26 25 19 3 18 29 20 13 11 16 4 21 1 23 31 | seed: 6983547678162429457 | 10
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     820.79 |       0.00 | 15 12 14 5 17 2 27 30 22 9 10 24 7 28 19 25 26 6 8 18 3 29 20 16 13 11 1 4 21 23 31 | seed: -7995405413705253450 | 5
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     855.56 |       0.00 | 15 12 14 5 17 2 27 30 22 28 9 10 24 26 7 25 19 6 8 3 18 13 20 29 11 16 4 1 21 23 31 | seed: 1000935783923759525 | 21
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     881.99 |       0.00 | 15 12 14 5 17 2 27 30 22 10 9 28 7 24 25 19 26 8 6 18 3 29 13 16 11 20 4 1 21 23 31 | seed: -5813483764195739746 | 23
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     826.73 |       0.00 | 15 12 14 5 17 2 27 30 22 9 10 24 7 28 19 25 26 6 8 3 18 29 20 13 11 16 4 1 21 23 31 | seed: 544534384687042575 | 2
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     807.99 |       0.00 | 15 12 14 5 17 2 30 22 27 9 10 24 7 28 19 25 26 6 8 18 3 29 20 13 11 16 4 1 21 23 31 | seed: -6406369407657744647 | 12
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     813.54 |       0.00 | 15 12 14 5 17 2 30 22 27 9 10 24 7 28 19 25 26 6 8 3 18 29 20 13 11 16 4 1 21 23 31 | seed: 548603972879257517 | 17
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     880.07 |       0.00 | 15 12 14 5 17 2 30 27 22 9 10 24 7 28 19 25 8 26 6 18 3 29 13 16 11 20 4 1 21 23 31 | seed: 8647024465926822696 | 13
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     841.09 |       0.00 | 15 12 14 5 17 2 30 27 22 9 10 24 7 28 19 6 8 26 25 18 3 29 20 13 11 16 1 4 21 23 31 | seed: 6323850565323061225 | 14
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     848.62 |       0.00 | 15 12 14 5 17 2 27 30 22 10 9 28 7 24 25 19 26 8 6 3 18 29 20 13 11 16 4 1 21 23 31 | seed: 2450763546354310097 | 1
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     866.50 |       0.00 | 15 12 14 5 17 2 30 27 22 9 10 7 28 19 24 25 26 6 8 3 18 13 20 29 11 16 4 1 21 23 31 | seed: 2822891034221006983 | 84
SolomonPotvinBengio/rc_201.3.txt |   sequence | open (improved init) |     826.73 |       0.00 | 15 12 14 5 17 2 27 30 22 9 10 24 7 28 19 25 26 6 8 3 18 29 20 13 11 16 4 1 21 23 31 | seed: 1320232022764973655 | 76
